29154 50 40130218001000333210845188174022311705901842160311141
2154001300800017016195150033050110095030 34                       01510127
2154002202505022016340180005020155140065 230     042              03220276
2154003203900605406073034010011          010                      00060004
2154004206203509309116065003018033002    120                      00250020
2154005206403615114223120010031085040013 110                      01080089
2154006206903908209104047005006025001    238                      00150012
2154007206901512111131080005021040017    115                      00490040
2154008207400611211148085007016040020    010                      00440036
2154009212200832026447210010043190180150 340     100              07410626
2154010219103230025401140031040115100065 553                      04310361
2154011222500423920377180014030150130080 240  060060              03740314
2154012222904411310137085003018045030    110                      00450037
2154013227301513913173100005022055040008 140                      00770063
2154014227502306207085040007030005       139                      00080007
2154015227802431225406210009035180170130 240     120              07050597
2154016230602633027460220006022190170120 240     080              08100683
2154017235602135328500180001034150140110 350     075              07350622
2154018241504814213211130004015090050010 220                      01040086
2154019241505023920343160007025130100055 268                      03260273
2154020245402318116229125010017095080040 130                      01530127
2154021246202409209126080015025030004    129                      00300024
2154022246702518514267160010025130090030 130                      02100179
2154023249004910110113095001014045013    120                      00410033
2154024249305019317225130007017100065035 230                      01780148
2154025349702612212180110031040070033007 358                      00590049
2154026200506127423353180010024150130090 230     060              04690394
2154027200606510210119055005012030013    129                      00260021
2154028202808328924421190007025160140100 230     085              05470460
2154029203308405707079048002014001       010                      00080006
2154030205306612912165065009028038024005 139                      00470038
2154031205707733527470200014042170150130 240     070              07580641
2154032215107309710118080007010035011    110                      00320025
2154033215208935632470200004021180160125 340     041              08260685
2154034218705906607106045004014009001    120                      00100008
2154035218907414713169105005021050030010 220                      00890074
2154036219907219818283160010024125110060 130                      02360195
2154037222408321719287160009021130110060 120                      02750229
2154038227807014713201120005020070050010 110                      01020085
2154039229805508609108090008020030003    110                      00290023
2154040231205918016240140004050110090050   3                      01770147
2154041231406411111147075011024039020    120                      00390032
2154042231808036328480210005028190160140 240  055090              09070772
2154043237205416615218120009019080065028 230                      01260104
2154044238306618116268145007030115095050 220                      01820151
2154045240609213913225070006021048035010 231                      00560046
2154046240908621819335170004028140110065 230                      02990249
2154047342406924523311120060070100090080 793                      02510209
2154048243205721018264090003020060055028 238                      01480123
2154049243407523320295160004028125100080 260                      03130261
2154050246608809910113065001010024012    120                      00280022
2154051247309411211138085001008035020    120                      00440035
2154052249005612014161110007014050025002 120                      00640051
2154053249105307608080070008032013       110                      00190015
2154054302514908708106085033033025001    237                      00240020
2154055204913408511111060003013022003    110                      00200015
2154056205911914113182120007020080060010 130                      00950078
2154057206111512512160090008020055032002 110                      00570047
2154058208213714813168110004017075055012 128                      00940078
2154059208614907808093060005021016       109                      00170014
2154060209212506307076055001012001       010                      00100008
2154061209313206808077065005030001       040                      00140011
2154062210012010010120085005038030013    118                      00370030
2154063210312919914252150007049115105060 120                      02270195
2154064210810518216253100001024070060035 230                      01250104
2154065214514837730700190012035170160145 460     045              08730739
2154066222210833627500150012040130125100 463                      05630476
2154067223312522119287135003015110100065 230                      02340195
2154068227811728023379160010029130115080 240                      04310362
2154069228210606207079045006018002       010                      00090007
2154070231414516915245140013020110080021 147                      01540128
2154071242013936229480200006030170160140 250  075045              08570724
2154072242814412910157095002017050031001 220                      00640054
2154073343512412112177100050070040022009 238                      00540045
2154074345513008308130090049049023005    238                      00240020
2154075203316533527431180014038150140115 583                      06730569
2154076207417419018207140002040120120080 252                      01930158
2154077207617413312230120006038085075002 120                      00870072
2154078207517308709113075008018020004    129                      00250020
2154079207915207908101080006020020001    010                      00220018
2154080309215208608113095020060030004    128                      00270022
2154081210515325321368170003027145130110 220                      03850324
2154082214020014515201100003016070055010 120                      00820066
2154083214817020117236150006046120105060 120                      02300193
2154084218015923019297150004028120095070 137                      02850240
2154085221316616615218130005018095080040 120                      01370113
2154086224519421919285150006013120110085 130  041                 02580215
2154087227015125121354150011040135120080 237                      03360282
2154088230015908711124085006033027008    110                      00290022
2154089231916206007075050012020000       019                      00090007
2154090232016425021380170008023140125090 230                      03760315
2154091233617218916250125008017095085043 120                      01650138
2154092237417706708090060006016002       014                      00120010
2154093241319736921510210001020180170140 370     070              09270818
2154094243217216014192145005026105085035 120                      01470122
2154095244316017515238145010040105085020 120                      01730145
2154096345019513113169120024024070060007 243                      00720060
2154097247015514914198110005027075065012 133                      00960079
2154098247318207108114050019030010001    229                      00130010
2154099203020139932490210005031190180150 450     100              10700905
2154100206424133027400150004015125110070 365                      05300445
2154101311521113013173120031070065045008 277                      00740061
2154102211622309808138065000008030012    120                      00270023
2154103211720218016220110000016070055025 120                      01330110
2154104212021218716264150003024110095046 230                      01990166
2154105313120916816212140035065090075043 490                      01390116
2154106216821617015221145004016105090035 120                      01610134
2154107316523707107082075023036006       127                      00150012
2154108218020626522365170009038135125100 350                      04220355
2154109218524525221344150003018120110070 265                      03310277
2154110219824609209118075003017028006    110                      00270022
2154111220022717916237140005042110090045 120                      01740145
2154112220824709910101060004012025000    123                      00260021
2154113221020535336480210014037170160130 350     080              08720708
2154114228020230125390160006022130120095 340     042              04850407
2154115228022436129430160008020145125095 350                      06670562
2154116232923219117294140005027105090038 120                      01910159
2154117233820309910136080004017025011    120                      00330027
2154118235525028824375180005020150140105 348     070              05090428
2154119237622440032480230015027200180150 460     070              11871005
2154120343924514914209120028055070048013 357                      00950079
2154121200826207708101075004018015001    110                      00200016
2154122208825807010091075007021008       010                      00170012
2154123230327520017279140004014095070030 120                      02040171
2154124212427335028480180040045160140120 580  043050              07320619
2154125217829712612166085004018050030001 120                      00550045
2154126222129905706080033004006001       110                      00060005
2154127225526325621333150004017125115075 230                      03390285
2154128223329609910148070003014028013    128                      00300024
2154129224025713713196125005030075050011 230                      00950078
2154130225429811711160100012017050040001 110                      00560046
2154131233027332927430200011019160140120 385                      07200606
2154132244826834827480180005025150135110 350     080              07100603
2154133201230228423359140008037110095070 393                      03890328
2154134201830726422321170010034145135115 350                      04170351
2154135203433908209115065011013022002    114                      00190015
2154136213531406107091031001007002       110                      00070005
2154137214530517115260130007023085065025 120                      01450121
2154138214530708509100065006018020000    010                      00210017
2154139215032115014235090022029048035013 240                      00810066
2154140215331805707072045002010          110                      00070006
2154141218531105807087050002011001       010                      00080006
2154142218631810511132075003014033017    128                      00350028
2154143319034207207093075027030010       148                      00150012
2154144320932906206082050017017003       157                      00080006
2154145222435013212174100004024060044005 110                      00700058
2154146222930424921323160014029135115070 353                      03510294
2154147223833131926460180011028150130110 460                      06120516
2154148224530206908081046001011003       010                      00110008
2154149228531725021314140003021100080048 230                      03040255
2154150333334506807092050018020005       127                      00090007
2154151236332007308088050002010005       110                      00130010
2154152339732005405073045015023          169                      00050004
2154153241432808109118060009022020005    129                      00180014
2154154242231240033500230012031190170140 460     100              11911003
2154155242332108909119065005030025001    129                      00240019
2154156242332606507091065007023003       019                      00130010
2154157242432930925380170010030135120090 348                      05460460
2154158243233707808099065006020014       119                      00180014
2154159203738017816236145015025105075026 230                      01760146
2154160205535929824360180017028140140115 340  050085              05440460
2154161205839812618161085009026040027001 367                      00560041
2154162314835808908114080010023025008    240                      00240020
2154163220136610810147095006010040020    110                      00460037
2154164222239334328439180004016150140120 340     080              06860578
2154165222437423920360150004034130110085 230                      03070257
2154166227938212512149095000015047029013 128                      00600049
2154167234737423520286150025025120105055 363                      02950247
2154168244035707108092043003013003       120                      00110009
2154169244835815114186140007032095075013 110                      01280106