29252 50 40090215001000423321175115131009809307101071680151117
2252001206701710010146090005021045013    110                      00380031
2252002208003309009111075004014027002    112                      00260021
2252003208103813212166120006018070055004 123                      00840070
2252004209905012111156100001020075040001 118                      00600049
2252005211002309709120080002013033010    120                      00320026
2252006218401309809122080010024038012    132                      00330027
2252007218500908108086055007014016       110                      00170013
2252008218601906707091055006011005       112                      00120009
2252009219604016715199105002017080060025 138                      01110092
2252010220303717816247140005026110095045 220                      01690140
2252011220904910910150090006020045024001 128                      00450037
2252012222703909509109075002020034004    112                      00290024
2252013223003910911140100002030042023    110                      00500041
2252014223300806306091046004013002       110                      00090007
2252015223803014313182100006016065042009 120                      00800066
2252016326100609008113055008016022006    138                      00170014
2252017229003706006080050013017001       112                      00090007
2252018234700109309109075007013030005    122                      00280023
2252019234700719617242100007012070050030 230                      01410117
2252020241503514013185100002007065050007 222                      00760062
2252021243202726622334160009029130110080 358                      03940331
2252022246402614713192105007017075041010 120                      00890073
2252023247302420318250150003026120090045 337                      02290191
2252024201006019017258130003028100080030 230                      01760146
2252025202705407808103055005016015001    010                      00160013
2252026204408734826407170009029150130100 360                      06710573
2252027206905510210135080002009040018    122                      00350028
2252028207005912811183110004011080040005 110                      00720060
2252029209009921318316120000022100090050 290                      01970164
2252030209607609609127085010019035007    062                      00330027
2252031210108210110149110016060050013    010                      00500041
2252032210108905906075055010024000       010                      00090007
2252033210706511010143115002027050025    112                      00590049
2252034210806312512156120018035075050002 122                      00780064
2252035211608209209121090008025038008    012                      00330027
2252036212007310110153090007026040013002 122                      00390032
2252037212207405506074050002015          110                      00070006
2252038213808513512185095006035055035006 122                      00710059
2252039217108322719322160006034130105070 130     050              03010253
2252040218007623119309150004017125100070 230     050              02840239
2252041221010020318258160003024130110075 120     050              02460205
2252042223108814313181115004036060045010 122                      00950078
2252043224507009211129070002008030010    110                      00250020
2252044224705407407093060004019012       010                      00150012
2252045325005925021295110010045080075048 382                      02380201
2252046226209820718302150001014120095050 230                      02340195
2252047227808006306077045002010001       110                      00090007
2252048229708121318271160010021120105070 230  042060              02660223
2252049229808410910155075004009033020001 120                      00370030
2252050231307623019311150006022120100065 330                      02830238
2252051234909005806076041002007001       019                      00070006
2252052238808512612182095008023050035005 120                      00610050
2252053239407707808105055007018015001    110                      00160013
2252054239409906507080040007010002       112                      00090007
2252055241007908308118060001013021001    112                      00190015
2252056242109307407090060003010012       122                      00150012
2252057243508713512187100004025050030008 222                      00730061
2252058243807205906077040004004002       112                      00070006
2252059245907322119296135003040110085050 343                      02420202
2252060248706513512208095001020055043007 158                      00690057
2252061205810506406078044006014001       018                      00090007
2252062206012517816225125001015095070036 120                      01480122
2252063212012117412209100003023080065030 120                      01150099
2252064212811724620323145003020115100070 340                      03070258
2252065214211511511141095012050050030    111                      00540044
2252066214310714013186095004020055040003 120                      00740061
2252067214613015014185105003028060050013 122                      00930077
2252068216114316114212135003012070050018 122                      01350112
2252069218014519917252140002014110080037 220                      02030169
2252070321214712011238095030042047024011 237                      00500042
2252071222213609009121060002012030010    115                      00220017
2252072224315007716103060001006018002    110                      00160010
2252073232412507908100043002010017001    159                      00130011
2252074235311206807083045001004004       112                      00100008
2252075237912111910165085001010042030002 122                      00490041
2252076243312315714196110006034080050020 220                      01070088
2252077243912213012180070006016038028002 230                      00490040
2252078246010512111161105011017055038002 120                      00630052
2252079246513407307102060004007010001    110                      00140012
2252080147013828431349150019045130120090 460     047              04470385
2252081205017317816252105002017085055032 220                      01250103
2252082210818520017251130003015110080037 220                      01890158
2252083216116510710117080004010034015    122                      00380031
2252084216119712311150095007046046030001 122                      00610050
2252085216818410110130090004016030013    112                      00390031
2252086217516612812154095004031055035002 110                      00640052
2252087224517024820352150021021120105085 590                      03230272
2252088227919707207100055005007009001    010                      00130011
2252089229318914213191105002015070046011 120                      00830068
2252090231917816515215115004012080060032 230                      01180098
2252091232916617415216115007014085055017 130                      01300108
2252092234918218516241130004015100070041 120                      01650137
2252093344817406206081040005005010       259                      00060005
2252094244917309711140060003013030010    110                      00250020
2252095248916107708105050005010015001    112                      00140011
2252096249115007207092050004013010       128                      00120010
2252097200221417015222115010020080055028 220                      01260105
2252098201623808008097055006014020       112                      00160013
2252099203321327822321190000025165150100 230  050080              05120434
2252100204320807207095050001004010       122                      00120010
