2251156213627912413160105022027075030002 127                      00660053
2251157214927111312185085012021039025003 237                      00450036
2251158215725710812130090033070055025    129                      00470038
2251159317926741843560200110110185180160 990                      11600957
2251160223829706008070040004004          010                      00070005
2251161224029322622290160017017130110085 450                      02930240
2251162226727916417230120008034090075027 230                      01260101
2251163228028110912150090007023044030001 110                      00450036
2251164228526506108073050012017          010                      00090007
2251165228625805608068045005008          010                      00070005
2251166233428310612125085004014040022    110                      00400031
2251167233530008610129065008012017003    120                      00210017
2251168234326908510129075007017026006    248                      00240018
2251169234626916116221110013046090065019 230                      01130092
2251170236925808911130075010021023003    130                      00260020
2251171237425413710197110021028080050012 233                      00830071
2251172238629408410162070008017017003001 130                      00220017
2251173241628814015210120016025095045010 230                      00940075
2251174241928607109105070025035010001    139                      00160012
2251175242429309911152045004016025010001 149                      00220017
2251176243228511713141090006046045032    110                      00530042
2251177243225815216188110012017075044015 230                      00980079
2251178243225605408090048005005002       020                      00070005
2251179243927412614181095007017050030001 120                      00610048
2251180244229305608121038006014003001    120                      00060005
2251181244828719718307130010024100085048 130  048                 01860154
2251182246229910512155075016028033018001 122                      00360028
2251183246328007610115050015017013001    139                      00140010
2251184246626708110108065010014016001    020                      00190015
2251185246925116917235095014038075055025 240                      01070087
2251186248225509911131075007026035012    139                      00320025
2251187248626706308080050001004005       112                      00090007
2251188200133306108082050006020002       110                      00090007
2251189200232708010106050001015017002    112                      00150012
2251190203531408010104075006015025       110                      00210016
2251191203534624220323160014024135120080 350     043              03330280
2251192205332705808076038001011001       017                      00070005
2251193205730715416195110020040080050018 230                      01040084
2251194207232019119237135018025110090055 240                      01840149
2251195208531212814184120020042075034002 120                      00820066
2251196208731906709083055008011003       119                      00120009
2251197210130009911125090011039050012    110                      00390031
2251198212432214515185110010028080035007 120                      00920074
2251199212832407209085055017018010       127                      00130010
2251200215834208911118070006009029002    127                      00240018
2251201216433117514231105013021070050023 340                      01220102
2251202320430013614196100014038055039005 240                      00660054
2251203220431711813151090006006042028001 120                      00500040
2251204224633406208084050001021002       012                      00090007
2251205225632009211136075013014028007    242                      00270021
2251206226832109211126070014018030008    132                      00260020
2251207226931815316203110033033080055015 230                      01020082
2251208327634333730427180095095150140115 790                      06910583
2251209229130607309095049017017007       239                      00130010
2251210232931814918186100010022070044011 347                      00870068
2251211333231633630340170090100140135100 997                      06530550
2251212233534812013151110020032070046001 332                      00660053
2251213233833107910110065022025018001    110                      00190014
2251214234732206909103050010012008001    122                      00110009
2251215234934015616216115014032090070018 230                      01100089
2251216235332914215199085013022045030010 188                      00690055
2251217238232818418243120012032085080043 348                      01540125
2251218240833712013174110034045049028003 132                      00670054
2251219241334214015155110021025070039003 220                      00860069
2251220244734608110103047007008015001    120                      00150011
2251221245131407209101055012020012001    122                      00140010
2251222244433609812125085014025041011    110                      00350027
2251223246933708410101055010015016001    128                      00180014
2251224248631617417230110019026085065038 230                      01270103
2251225248634412113155100012033070027001 120                      00610049
2251226200936905408076050006010001       012                      00070005
2251227201037208610100060003013024000    148                      00200016
2251228208139111813156095026044055040002 233                      00560045
2251229208938511713150085013018040021001 222                      00480038
2251230209739918016258145036050115085040 220  040                 01840153
2251231209839008010105065015028015001    120                      00190015
2251232210139418818280145032040110090050 230  050                 01960161
2251233211039408710105070017019027002    120                      00230018
2251234212238008310099055009014017       129                      00180013
2251235212535306709082050003010003       112                      00110008
2251236218837720120240130011018110085045 230                      01910156
2251237226936615216201115042049080055018 240                      01070086
2251238227837515216210115026026065045019 247                      01040084
2251239328038013912198120075075075045007 360                      00850071
2251240227935310712162100015019046017002 120                      00480038
2251241228739511717162110020025050025002 130                      00630046
2251242229238910011143100060070040013    110                      00450036
2251243230237613914187105025055070043009 220                      00840069
2251244230438815116181125020022090060014 230                      01120090
2251245231039714715212130050060085055010 120                      01160094
2251246231136806108072049011020          129                      00090007
2251247232239214315179115011047085060004 232                      00960077
2251248233836313514173095011055060039006 230                      00730059
2251249234238411513152095023046055035001 120                      00540043
2251250236338913714183135038055100050009 240                      01070086
2251251236938011114154070015038050022001 378                      00380029
2251252237636610912139085013043036020    110                      00440035
2251253239639719619272150027027120105050 340     045              02160177
2251254240835516817181130017041100080033 230                      01440117
2251255342038234232390200100100180170150 997                      07860659
2251256242036314315206070011022040028008 368                      00600047
2251257244540014815173110026033085050011 340                      00960078
2251258247138005808086047012012002       138                      00080006
2251259247338517718241140012027110090055 340                      01680136
2251260249038617718255140016045110075041 230                      01710139
2251261249338608814115070015017030005    140                      00240017