29151 50 40130216001000323221045128145012211407951241670155129
2151001204303814015201100003008055040008 130                      00760061
2151002205602913414194100005008055040006 120                      00710057
2151003205704218016222120003010080070028 340                      01440119
2151004210803617716292120001012075055030 340                      01400115
2151005212103217816265150017024125100049 230                      01820151
2151006213802911412159105020034065037    120                      00580046
2151007216002722114314170006015135115080 450     040              03020263
2151008218201712216159120009013100085018 130                      00730056
2151009221301323716322150006014120110060 230     045              02960255
2151010225200708210120070005019023002    110                      00210016
2151011226900915216206115018028085075014 340                      01040084
2151012230100516616212130010028105095030 120                      01390113
2151013230202308611125070007018023005    110                      00230017
2151014230503415716246115005017085080020 130                      01090088
2151015230602507409138070010031011005    010                      00180014
2151016231004117316232140005020120100050 120                      01600132
2151017235003717216230115003017090080040 133                      01280105
2151018235803715316204110004016075065012 120                      00990080
2151019339000116716222120020025070055020 577                      01150096
2151020239700319014253145009018115105050 120                      01950167
2151021240101619616255160006018135110055 230                      02300194
2151022341803512512160090022022060045002 158                      00500042
2151023245704019116245140007014115100048 230                      01890158
2151024212606308411135090006019023003    220                      00280021
2151025212805719216260135002020105095045 230                      01840155
2151026212907107209121050006012004001    129                      00120009
2151027213507214215188100007040070055010 120                      00820066
2151028213608121216325150004022125125070 468                      02460210
2151029213709124016344170003006150130080 390                      03450298
2151030214105319016257135000005100090048 130                      01780149
2151031214306708411125090016027024004    129                      00280021
2151032216208812715197085010018050038003 120                      00560043
2151033221105923616281170006012125105075 343                      03370291
2151034221509327417387190005016150140075 330                      04960433
2151035224209522216317150011022125110055 340                      02660228
2151036224808807609114060008011007       239                      00160012
2151037226808506708096050007016004       119                      00110008
2151038227205815216181120010030095085014 113                      01090088
2151039227308215616199125001029100085018 237                      01190097
2151040330408518818219110005005075070037 390                      01310109
2151041335509813012181090040050060045001 230                      00560046
2151042335508705706076065042042000       139                      00090007
2151043242206407809093055005010015       239                      00150012
2151044343005816916214125017047090075033 597                      01250104
2151045243406523716310150013023130115065 340                      02990258
2151046243608513215164120003005075050001 170                      00830065
2151047247707415916257125006035100080030 343                      01240101
2151048248406712014163105008015060045002 230                      00610048
2151049249209714315210115010019080065007 230                      00930074
2151050201010623018396150010022115105070 340                      02830240
2151051201210806908098075002003011       039                      00160012
2151052217914417416221110002009090075025 340                      01240102
2151053219214127617373180000023160145090 460     045              04750415
2151054219911309212104060002005030002    120                      00220017
2151055228410521016318140001006120095060 340                      02200187
2151056234814916116222135022022105095039 230                      01360111
2151057236913919416249160011017125115060 230                      02260190
2151058237112913015182100007016070060003 120                      00680053
2151059340314209910130095022034040012    237                      00340028
2151060340514117016205095023033060045015 487                      00970080
2151061241012608010114065001019015004    010                      00190014
2151062243712917316265135001018100085030 120                      01530126
2151063344010510210122090030040030011    227                      00350028
2151064245513818716232130019032110095038 240                      01720143
2151066246514612115156100009036060040001 220                      00610047
2151067247910614015190105006011065047008 233                      00800064
2151068349211207808090060018026015       284                      00140011
2151069249614711914167105016030055030002 120                      00620048
2151070200815808610117085003010025002    110                      00270021
2151071201315319616296140005015115100048 220                      01980166
2151072301018305708079035015015001       239                      00050004
2151073301018810412133080027027027017    134                      00320025
2151074301218510612133085025036025017    367                      00350028
2151075301618507507098050017017013       237                      00110009
2151076203115215316198135007015110090016 120                      01240100
2151077204515624717344170010013140130075 230                      03640314
2151078206417507209112050000001012001    110                      00120009
