outputFiles/varyAutomationThinningMachineWed_Feb_15_13:19:04_2012/403/2aRJ_D.txt
i	cranes		cranehead		Prod	QueuePerc	WorkPerc	ChopPerc	groundAratio	Amove	AmoveArmin	AmoveArmOut	Adumptrees	Achop
####
63	1	RJ	379.4067	3.6383	41.0317	47.4820	0.3517	False	True	True	True	False
64	1	RJ	386.8275	3.7990	41.9364	46.0432	0.3260	False	True	True	True	False
65	1	RJ	371.4676	2.7104	40.3966	46.0432	0.3974	False	True	True	True	False
66	1	RJ	379.9517	4.5755	41.1590	46.7626	0.3414	False	True	True	True	False
67	1	RJ	361.0092	3.3653	39.8855	46.4029	0.3862	False	True	True	True	False
68	1	RJ	370.1062	2.9025	40.4240	44.9640	0.3908	False	True	True	True	False
69	1	RJ	363.8390	3.2480	39.9687	47.8417	0.3959	False	True	True	True	False
70	1	RJ	380.2799	3.6548	41.1541	47.1223	0.3458	False	True	True	True	False
71	1	RJ	349.4991	3.4248	39.0690	44.2446	0.3852	False	True	True	True	False
72	1	RJ	363.1143	3.1606	40.1439	44.6043	0.3909	False	True	True	True	False
73	1	RJ	358.7822	3.6169	39.2495	44.6043	0.3346	False	True	True	True	False
74	1	RJ	371.3404	3.3422	40.4930	45.3237	0.3922	False	True	True	True	False
75	1	RJ	359.1715	2.8795	39.3281	44.2446	0.3837	False	True	True	True	False
76	1	RJ	370.5942	3.3690	41.1448	44.2446	0.3484	False	True	True	True	False
77	1	RJ	381.7267	4.4248	41.2601	47.1223	0.3389	False	True	True	True	False
78	1	RJ	386.8199	3.8366	41.9355	46.0432	0.3260	False	True	True	True	False
79	1	RJ	367.2624	3.9703	40.1236	45.3237	0.3478	False	True	True	True	False
80	1	RJ	367.2561	3.9703	40.1229	45.3237	0.3478	False	True	True	True	False
81	1	RJ	386.6363	3.8593	41.9338	46.0432	0.3284	False	True	True	True	False
82	1	RJ	387.2036	3.8025	41.9771	46.0432	0.3260	False	True	True	True	False
83	1	RJ	376.9843	3.3892	41.5286	46.7626	0.3804	False	True	True	True	False
84	1	RJ	351.9980	4.1310	39.1805	44.9640	0.3841	False	True	True	True	False
85	1	RJ	386.7400	3.9461	41.8607	47.1223	0.3467	False	True	True	True	False
86	1	RJ	379.6705	3.3325	41.0805	47.1223	0.3447	False	True	True	True	False
87	1	RJ	367.7259	3.8717	40.4722	47.4820	0.3963	False	True	True	True	False
88	1	RJ	347.0745	3.5384	38.8821	43.8849	0.3856	False	True	True	True	False
89	1	RJ	371.7755	4.5909	40.8095	48.2014	0.4019	False	True	True	True	False
90	1	RJ	365.6071	4.3756	40.0188	44.6043	0.3376	False	True	True	True	False
91	1	RJ	379.9515	4.5756	41.1590	46.7626	0.3414	False	True	True	True	False
92	1	RJ	376.9591	3.6791	40.8513	46.7626	0.3436	False	True	True	True	False
93	1	RJ	368.3218	3.3903	40.5618	47.1223	0.3892	False	True	True	True	False
94	1	RJ	367.2394	4.2749	40.1417	44.9640	0.3404	False	True	True	True	False
95	1	RJ	378.2428	4.7721	41.0269	46.4029	0.3387	False	True	True	True	False
96	1	RJ	374.9412	3.5550	40.7480	46.0432	0.3395	False	True	True	True	False
97	1	RJ	367.4027	4.2803	40.0936	45.3237	0.3418	False	True	True	True	False
98	1	RJ	367.4015	4.2813	40.0935	45.3237	0.3418	False	True	True	True	False
99	1	RJ	354.2341	3.5325	39.5853	44.2446	0.3834	False	True	True	True	False
100	1	RJ	361.2393	3.4096	39.9109	46.4029	0.3862	False	True	True	True	False
