30531 145012109      00120050451081017510001603504401720021103406804403932050041
30531 145012109      00220060281151116012501702206002520011103709406104940070057
30531 145012109      00320220101451322212501203007405010043232213508904940105087
30531 145012109      00420220111211116312001104906103020033233209706404738075062
30531 145012109      00520240480820911907502004702000210011004103202102924023019
30531 145012109      006105000314219188125016055089067     201711909004940095077
30531 145012109      00720520501321220511501803206403720081202710707004537082068
30531 145012109      00820700421321221612001903306403720071202611207304738086071
30531 145012109      009107802011916170120015055079051     281108306204738066053
30531 145012109      01011020110881314910001605005200920121183704003003932032025
30531 145012109      01111060250631009606501503100400020131195101401002521012009
30531 145012109      01211100060701011308500504002200010101144102301703327018014
30531 145012109      01311190431401919610501804507405530112773709707404134080064
30531 145012109      01411290200881313010001603605200910152103104003003932031024
30531 145012109      01511380280901313311001505505801320142203604503404335036029
30531 145012109      01611550380961412310001605505702120182203104603503932038030
30531 145012109      017115600508813121095015038049009     141503802903730030023
30531 145012109      01811680301502019913501506009707620162302714210805343113093
30531 145012109      01911970471351820312501904508706320422303710808304940085069
30531 145012109      02012250310600908908002504000000010211145101601103126013010
30531 145012109      02112310210911312710001705005401420232203704203203932034027
30531 145012109      02212360471221715812002306008005330443303108606604738070056
30531 145012109      02312390180711111306501504301800010211195101801302521016011
30531 145012109      02412440380841212309001704804300310221104103302503529027021
30531 145012109      02520070661151116211501602605502410011103508605604537064052
30531 145012109      02620100861371217612502002507104410463203712408104940095079
30531 145012109      027104407811616172085021050056034     195105504303327049038
30531 145012109      02820450921121115012001901905502320481204308605604738063051
30531 145012109      02920580651251215811501502406103120301104409906404537074060
30531 145012109      03020630831561321615501704509606820312202718812406050154130
30531 145012109      03120640961051013911501602704801720302204407504804537054044
30531 145012109      03220750580900911210001603803200620331104105003303932036029
30531 145012109      03320880511711424215001901909907530321302720914005948169143
30531 145012109      03410990681171617213501906508905510331243608906905343071058
30531 145012109      03521300731841522314001901909507620372402721714705545178150
30531 145012109      03611410660781113608001603903300020371105102601903126021016
30531 145012109      03711480721231717113001406008705830352203209507305142075061
30531 145012109      03811620641682221914001705510408520392402718213905545144118
30531 145012109      03911690521542021113001905509407520382404114310905142115094
