10336 232009075      00110010371171314309000503705402610021403205404803529052043
10336 232009075      00210120430740809507500403201900010011204102001702924018015
10336 232009075      003102602111112152095003040055023     301705204603730049040
10336 232009075      004104802205106068055004023000000     104100900602118007005
10336 232009075      005106303816718232125002050090069     702715112004940136116
10336 232009075      006107000417118201120003029087068     972315112004738134114
10336 232009075      007108305005507078050003025000000     104100900702016008006
10336 232009075      008108901209511128085008039042008     203703503103327033027
10336 232009075      00911080110991112709000704004601210103303104003503529037031
10336 232009075      01011130181061214709501104305301920093303604804203730045037
10336 232009075      01111270140851010806501002702600110102614102202002521022017
10336 232009075      01211300431061214710500903605802110132203705304604134047039
10336 232009075      01311430490901012807501202203400410122304202802502924026021
10336 232009075      014116302214015179105007045070046     302708907504134084070
10336 232009075      015116701105306076055000030000000     104100900702118008006
10336 232009075      01611900181131214209000602805302310192203505004403529048039
10336 232009075      01711980480670810508000903500900010182104101801503126016013
10336 232009075      01812010450610708708500804100000010172004101701403327014011
10336 232009075      01912030251121214810500803106102620202402105905104134053044
10336 232009075      02012130281271416010000603006403610192302707006003932065054
10336 232009075      02112170450830910609001005003400110451203302902603529027022
10336 232009075      02212300311171314109000502005402610231583405404803529050041
10336 232009075      02312290440660808608500504700800020221104101901603327016013
10336 232009075      02412400471031114410000004305401720231203304804203932044036
10336 232009075      02512440130520607206001203000000020271004101000702319008006
10336 232009075      02612490360550707106000603000000010271195101000802319009007
10336 232009075      02712500230881011307000503003000320251203602502202722025020
10336 232009075      028123400105907077065000035000000     204101201002521011008
10336 232009075      02912480070550707206501502400000010251004101100802521009007
10336 232009075      030100906307308091060000027014000     181601601402319015012
10336 232009075      031102209109310124085003029040007     203703303003327031025
10336 232009075      03210350570560707507500402300000010333104101401002924010008
10336 232009075      03310380561251415208500603505402920323302705805003327057046
10336 232009075      034104509508510125080005034032001     201602702403126025020
10336 232009075      03510500570981113209000903704601120332203203903503529036030
10336 232009075      036106906108009097060002016021000     454101801602319018014
10336 232009075      037107007709310118090003037043007     273603503203529033027
10336 232009075      038109007105206066055004018000000     004100900602118007006
10336 232009075      03910970901561720712000703608406130403472712610304738113095
10336 232009075      04011050881411516610500403307104620393604109007604134084070
10336 232009075      041112907211012143085005032049020     303704604003327044036
10336 232009075      042113309507408090080006027020000     101602201803126019015
10336 232009075      04311760551521619511500602808005710442402711509404537103087
10336 232009075      04411890510590706607001003000000020432175101301102722011009
10336 232009075      04512170560851011009000705003600220463103103102703529028023
10336 232009075      04612240621241317609000403205603130453672706005203529058048
10336 232009075      04712340710580707607000602400000010463004101301002722011008
10336 232009075      04812430600620708707501903900100030493144101501202924013010
10336 232009075      04912470620740809408001003302000010483103602201803126019016
10336 232009075      05010011220861012006700903902800210522625102302102621023018
10336 232009075      051100314405306073057003028000000     274101000702218008006
10336 232009075      05230141250770911108500102501300620532353102702303327019015
10336 232009075      05310171180820911209500204403500010522183403002703730027022
10336 232009075      05410191430670808107000304100800010581174101601302722015012
10336 232009075      055102410706207082065000033001000     175101301002521012009
10336 232009075      05610331281011113010000204205301510572303104604103932042035
10336 232009075      05710331371401517511000204807404820583452709407804335087073
10336 232009075      05810331440971112610500605005301240573103104504004134041034
10336 232009075      05910471130650808207000003400500010622104101501302722014011
10336 232009075      060105814007108095075001041015000     104101901602924017014
10336 232009075      06110541500981112410501005205301330792204104504104134042035
10336 232009075      06210561161111215309500103805502310592203705204603730049040
10336 232009075      06310691080560707707000903400000010641004101300902722010008
10336 232009075      06410831031011113809000003404801420393474204103703529039032
10336 232009075      065108412608409101080012038031001     103502602303126025020
10336 232009075      06611121010700809407500403101400010402004501901602924016013
10336 232009075      067112713909010116070004023031004     201702602302722025020
10336 232009075      068114613406508091055007017004000     103101201002118011008
10336 232009075      06911591490650807905500102700400010882103601201002118012009
10336 232009075      07011911320540607505500601900000010721174100900702118008006
10336 232009075      071119510311412143081000022048022     472704604103226045036
10336 232009075      07212001381071214008500203104801820733202704303803327041034
10336 232009075      07312031390620709007000302600100020723195101401102722012010
10336 232009075      074121510108610114080007025033002     183502702503126025020
10336 232009075      07510221561011113110000003005301520793204204604103932041034
10336 232009075      07610181871021113109500605005101610771303304503903730042035
10336 232009075      07710321891091213909500303405402120803403105004403730047038
10336 232009075      07810321630780909507000503302200020793395102001802722019015
10336 232009075      07910371591902024012500204809307860783802719515004940176150
10336 232009075      08010441871511620510000403006904930773782709908103932092077
10336 232009075      08130481920580706905500901600000030823315101300902118007006
10336 232009075      08210531930550707206500302200000010813104101100802521009007
10336 232009075      08310541720500607607000603200000010841104101100702722008006
10336 232009075      08410611621101214509500403405502220791203405104503730047039
10336 232009075      085109216910311132085005034046015     203704103603327039032
10336 232009075      08611121631071213607500502204201610872473303803402924037030
10336 232009075      08711221620580707604300001200000010862205100800601714008006
10336 232009075      08811481500600707906500002000000010692173101301002521011008
10336 232009075      08911511640510607006600602300000010903004101100702621008006
10336 232009075      09011541671131214508000502204702120893302704503903126044035
10336 232009075      09111531830700809105500202401000020922204101401202118013010
10336 232009075      09211521940911011708500303203900510912302603202903327030024
10336 232009075      093117819205106067057005022000000     103100900602218007005
10336 232009075      09412101560730810205600202401300010731273701501302218015011
10336 232009075      09512261911251414308500502705402910961302705805003327056045
10336 232009075      09612501901551719411000603607705620973502711409404335105088
10336 232009075      09712491990680806806000601800800010963104101401202319013010
10336 232009075      098100720410311126085002037046015     203704103603327039032
10336 232009075      099100823107208089075007035016000     103502001702924017014
10336 232009075      10010262461211315108000403204902611391302705104503126051041
10336 232009075      101103222106708085080003033009000     103101801503126016012
10336 232009075      10210472040770911307500103002300010811204102201902924020016
10336 232009075      10310522421251416110000103806303511043302206805903932064053
10336 232009075      10410672441171314109000103305402621033303705404803529052042
10336 232009075      10530772350570707606000202000000011041304101301002319008006
10336 232009075      10610832210640708107000702400400011071103101501302722013010
10336 232009075      10710892310690808407500302701200021082104101801502924016013
10336 232009075      10810912371221314410000404506203321093303206505603932062051
10336 232009075      10910992381521617612000303408305921103472712009804738107091
10336 232009075      11030992360780909407500302401300011093275102502002924017014
10336 232009075      11111192080520606206500702100000011122103101000702521008006
10336 232009075      11211212130560707206000503100000021112104101100802319009007
10336 232009075      11311242480640707506000302500300011143205101301102319012009
10336 232009075      11411252491321414510500203306804131133302708006804134073061
10336 232009075      11511272500640707707500403800400021143105101601402924014011
10336 232009075      11611302500690808008500303401400021153104102001703327017014
10336 232009075      11711292120840910407000602202700111122203602302002722022018
10336 232009075      118115324306508085075006041006000     104101701402924014011
10336 232009075      11911572271271414910500404206703821212402707406304134069057
10336 232009075      12011602190871011408500403303600311192204103002603327027022
10336 232009075      12111622330881010508500504103700311192204103102703327029023
10336 232009075      12211712491211316009500304205903011241402306105303730058048
10336 232009075      12311742181181316410500503006403111201303706405604134058048
10336 232009075      12411842451221314009500204805903121251202506205303730060050
10336 232009075      12511882381041112408500404404601511241303104103703327040033
10336 232009075      12611942040600707306000602300000011282104101200902319010008
10336 232009075      12711972160981112808000704004101031293303503403103126034027
10336 232009075      12811992010720808607000702701500011262104401801502722016013
10336 232009075      12912002210750909508000603202200011273103102201903126019016
10336 232009075      13012042390700808808000803601400011312204102001703126017014
10336 232009075      13112102430800910808500504102900011302104102602303327024019
10336 232009075      13212282431221315009500403405903111333302706205303730058048
10336 232009075      13312312461021112809000203004801511323203104203703529039032
10336 232009075      13432392100510707605501702000000011352384101100702118006004
10336 232009075      13512432181331415809500403506203811342773207306203730070058
10336 232009075      136100826805406062065008028000000     104101100802521009007
10336 232009075      13710172760921012207500204003500511383303102902602924029023
10336 232009075      13810182861081212707500803304201621373483703903502924039031
10336 232009075      13910342671041114009000303004901631422403204303903529041033
10336 232009075      14010322860840910408000303103100111682203302602303126025020
10336 232009075      14110422970680807707000302101000011693295101601402722014011
10336 232009075      14210402740610708006000702900000021391204101201002319011008
10336 232009075      14310452580600707707000603500000011391204101401102722012009
10336 232009075      14410862571161313410000505006002811453303505905203932056046
10336 232009075      14510952580580707604500001600000021443195100900601814008006
10336 232009075      14611022590780909507500603002400021473104102202002924020016
10336 232009075      14711122540901012108500204003800521463303103102803327030024
10336 232009075      14811172740800910109000804603100011503203102702403529025020
10336 232009075      149112229307609090075002038021000     203502101802924019015
10336 232009075      15011232740640707506000403100300011483295101301102319012009
10336 232009075      151113526211412138090005043053024     402405104503529050041
10336 232009075      152113825007208083075012035016000     104102001702924017014
10336 232009075      153115325506407089075003032004000     104101601402924014011
10336 232009075      15411672751331415510000404206504011563682707706503932073061
10336 232009075      15511692960830910308001104203000111812154102602303126025020
10336 232009075      15611732810730808407500803601800011543195102001702924018014
10336 232009075      157117926907308097080004035019000     104102101803126019015
10336 232009075      15811942801001111609000805004701321592303404103603529039032
10336 232009075      15912022700610707707000603400000021603104101401102722012009
10336 232009075      16012052720830911008500903503200111593103102702503327025021
10336 232009075      16112162961061215209000403605001811631302704504003529043035
10336 232009075      162322526605407077040002014000000     355100800601613005004
10336 232009075      16312222950830910609000504103400121643203102902603529026022
10336 232009075      16412232910550707806000502800000011633204101000802319009007
10336 232009075      165100430105807079070004031000000     254101301002722011008
10336 232009075      16610233200861010906500302402700211671203702202002521022017
10336 232009075      16710333100800910508000703002700021683215102402203126022018
10336 232009075      16830433040941012408001101902801121693473103503003126026021
10336 232009075      16910473011341419110001002406604021413402707806603932072060
10336 232009075      17010723340510606506000902400000011712103101000702319007006
10336 232009075      17110783330600707306000602600000011702103101200902319010008
10336 232009075      17210883260670809706000602000700011731103101401102319013010
10336 232009075      17310963350840910007000703002700111721103702302002722023018
10336 232009075      174112031713114167095008042062037     402707106103730068057
10336 232009075      175112934307308090070004028017000     283101801602722017013
10336 232009075      176113731805406067060003033000000     004101000702319009007
10336 232009075      17711463480510606807001204100000011801104101100802722008007
10336 232009075      17811543300901012008500203003800521793104103102803327029024
10336 232009075      17911563281241316010500704006603611783402407006104134065055
10336 232009075      18011603461381517609500703706304011781502707906703730075062
10336 232009075      18111703071201316410000303406103111552402706305503932059049
10336 232009075      182118730508109105075008043027000     104302302002924022018
10336 232009075      18311973481201314410500605006403322252203106605804134062052
10336 232009075      18411983341591718111001004407805811831682712009804335112094
10336 232009075      185120430605106071070006040000000     104101100802722008007
10336 232009075      186121132105807071047003019000000     295100900701815008006
10336 232009075      187121531105907070055004015000000     304101000802118009007
10336 232009075      188121734106007080075004040000000     204101501102924012010
10336 232009075      18912283270891010508000802703500411903203103002603126027022
10336 232009075      19012283300770909507500203302300011893303102201902924020016
10336 232009075      191123934408309102075005029028001     203702402202924023018
10336 232009075      19210023720981112908500604604301111961233303703303327036029
10336 232009075      19310073940680809108500305001200011942203102001703327017014
10336 232009075      19410103910740809007000403201800021952204101901602722018014
10336 232009075      19510143950700808407500204201400021942104101901602924017013
10336 232009075      19610163581271416211000204107004011972302707706604335071059
10336 232009075      19710213630881010909500404804100421993203103403003730031026
10336 232009075      19810213880620708208000405000100011951103101601303126014011
10336 232009075      19910243590540606904800202200000011973295100800601915007006
10336 232009075      200103439309811115090002043046011     363103903503529037030
10336 232009075      201103537509310110085005032040007     503403303003327031026
10336 232009075      20210503860620708307000303600100012031204101401102722012010
10336 232009075      20310503770790910308000104702600022042203102402103126022018
10336 232009075      20410553710820911008000403002900012032203102602203126023019
10336 232009075      20510683911261414309500204506003412061403706605703730063052
10336 232009075      20610733980760910108500205502400012051103102402003327022018
10336 232009075      20710833740740809809501005002400032112203102602203730022018
10336 232009075      20810843710680808807500903801000022093295101701502924016012
10336 232009075      20910853610620707606000503100100012083204101201002319011009
10336 232009075      21010863810891010908000203503500422112204103002603126028022
10336 232009075      21110903771331416510000304006504022102302707706503932073061
10336 232009075      212109539306107079070004037000000     185101401102722012010
10336 232009075      21311143781401516709000205206003922162603707706403529077063
10336 232009075      21411213920911010609000704204100622153203203403103529032026
10336 232009075      21511213940851010409000204703600212143203103102703529028023
10336 232009075      21611223670921011707500303503500512132304102902602924029023
10336 232009075      21711453850971112709500104204801112181303704103603730037031
10336 232009075      21811643850981112009000304004601112171203403903503529037030
10336 232009075      219117035405907071080003044000000     104101501203126012010
10336 232009075      220117036606808087070003032010000     104101601402722015012
10336 232009075      22111793890680808908000203001100012221205101801603126016013
10336 232009075      22211833961601720710500104707405612211302711709504134110092
10336 232009075      22311933811141214511000305506502912242203106305504335059049
10336 232009075      22411943711181314510500905006403122232303506405604134060050
10336 232009075      22511973540710808607500403101500031832195101901602924017013
10336 232009075      22612013990921011009500205004400712273203203703303730034028
10336 232009075      22712043970570707407000103700000022263105101301002722010008
10336 232009075      22812023580800909807500303502600012252104102302002924022017
10336 232009075      22912203881201314009000402805502822301303705705003529054044
10336 232009075      23012253750871010808500203803600332323203103002603327028022
10336 232009075      23112343721091213209000002405102022323603104804103529044036
10336 232009075      23212383741351515309000102005903722313853407106003529067055