30635 190011132      00110060161181617212501805507104420022203308406504940067054
30635 190011132      00220060190550707706000301200300010012104101200902319008006
30635 190011132      00310210091401918914001207009306810012302712909805545095077
30635 190011132      004204302105407073045003009002000     001100900701814007005
30635 190011132      00510440431361818213000808008506120301302511408705142094077
30635 190011132      006106001813718194130014080085061     201711608805142096078
30635 190011132      00720860300530708604400400700200010081295100800601714006005
30635 190011132      00810890331532023614000606009907610071402715311605545121100
30635 190011132      009209001305807081042007013003000     295100900701613007006
30635 190011132      01011250091712322514001707510608510113402718814305545153125
30635 190011132      01121260120900912308500101502700520103204104302803327030024
30635 190011132      01211330381872423614001708011009110131602722316805545183152
30635 190011132      01311360180901312910001806503600830112204104103103932034027
30635 190011132      01421600050900911510000701402700510151204105003303932035028
30635 190011132      01511740221752323314001805510708620141602619614805545156128
30635 190011132      01611930301351818314002008009106520172303712009205545098081
30635 190011132      01712040271201617513001006007504820162303209106905142072059
30635 190011132      018120600614620182160027080110082     501616012206251126104
30635 190011132      019120904810915155080010070041022     321104603603126043034
30635 190011132      02012160341071514313004008006503420172304107305605142059048
30635 190011132      02112180431401919215001409010007310201402513810505948112093
30635 190011132      02222230380760909807500701801700010211204102901902924019015
30635 190011132      02312270201271716914000910008605810242204110808305545090074
30635 190011132      02412300152002624815500907512510510232702727921106050223186
30635 190011132      025123403613018176130018075081056     251210508105142085069
30635 190011132      026101305314219194120023055081060     501711408604738093075
30635 190011132      027201609208809109090003012027005     201104302903529030024
30635 190011132      028203105206408091055002010007000     131101501002118011008
30635 190011132      02910400701722323814001408010608510311702719014405545156128
30635 190011132      03030530520670608110003104200000010051254102702103932017015
30635 190011132      03110640791171616113001807507304520321302508606605142070057
30635 190011132      03210760681311819113501107008505910311302711108405343089072
30635 190011132      033109308313718153125015080082059     301511108504940093076
30635 190011132      03421100900610809404500301100400010572295101100801814008006
30635 190011132      035112106813518176130023065084060     401711208605142091074
30635 190011132      036213207807008102065005011011000     201102101402521014011
30635 190011132      037113909316221201145010085106084     401717513305746144119
30635 190011132      038214905408409113055004012015002     201102501702118018014
30635 190011132      03911610681542019314002007009907710401402715411805545125103
30635 190011132      04011800671421919813002008008706510391402612409405142102083
30635 190011132      04112140860751110310501807501900010423295103202304134026020
30635 190011132      04212190911802423715000508511609520413602722216805948180149
30635 190011132      04322260970570707104500200700300010421195100900701814007005
30635 190011132      044123705916221212150018085110087     501718213805948148123
30635 190011132      04510171171492020512501706508706610461302713009904940106086
30635 190011132      04610281391692223215501608511609310451502620315506050164137
30635 190011132      047203610110810135100006020044017     301706804403932049040
30635 190011132      04820481490900911507500201902400520781204103802502924026021
30635 190011132      049205511509510121065006018023005     421103602302521026021
30635 190011132      050105812911316145125024070067039     301407806004940063051
30635 190011132      05120601440690807705501401800900010481195101701202118012010
30635 190011132      052107211314519188140021070096072     401713910505545111091
30635 190011132      05330861250820711009502903804000320561204103402903730024020
30635 190011132      05410921381321818213002208508205810532302610808205142089073
30635 190011132      05530971130600508108502102300000010561295102001403327012010
30635 190011132      05611001111111516713002502706903920551302707806005142059047
30635 190011132      057311610605505072100050050000000     295102101503932012010
30635 190011132      058211612206308082060005016007000     202101601102319011008
30635 190011132      059111614112317177125015075074049     201709107004940075060
30635 190011132      060111811112617175115015085070047     301408706704537075061
30635 190011132      061212513205908077045004007004000     191101000801814008006
30635 190011132      062215012410911178085002013038014     201705903803327042034
30635 190011132      063117412715721203135010100097076     391115411705343131108
30635 190011132      064118710318624237150022070118097     401723617905948189157
30635 190011132      065218614408009100060002014015000     201102501602319017014
30635 190011132      06612011110951313211001407504501510671204205103904335042033
30635 190011132      06712151181542019714501209010308030682402716012205746132109
30635 190011132      06822281171141114313500902206502720693203310006505343075061
30635 190011132      06922251200550706804501001400200010683295100900701814007005
30635 190011132      07010101620901312009500307503400720713295103902903730034026
30635 190011132      07120121650800909508000601202000010723204103302203126022018
30635 190011132      07210131541291718813501006508405810701402710708205343086070
30635 190011132      073202017305707079055008008003000     101101200902118008006
30635 190011132      074303517505505077075032050000000     195101601102924009008
30635 190011132      07530371691351220514506506509006520771252112210205746095081
30635 190011132      07630431930930811710004505003500810981584104303703932033027
30635 190011132      07710481811071515012001008506003110751104706705204738056045
30635 190011132      07810581581281717312000607507405120482394209407204738078064
30635 190011132      07910651701021413812003108505602510821204306204704738052042
30635 190011132      080206716305707087025007016002000     121100500401008006004
30635 190011132      081207519706508071060008009008000     191101701202319012009
30635 190011132      08210841751892525416001909012610410791502725919506251209175
30635 190011132      08321051761521319613500201808205820851202515710405343123102
30635 190011132      08421191770590808204500401200400010831195101000801814008006
30635 190011132      08521231891151114812001401805802520871204109005904738066054
30635 190011132      086313315408408137130050050040010     291104804005142035029
30635 190011132      08711721701722322015002506511309121151302720415505948161133
30635 190011132      08831821971711522215003607010008010891502119815605948155131
30635 190011132      08911941781111517211002807505803320881294706605104335056045
30635 190011132      09032001740550506708504204200000020891105101801303327010009
30635 190011132      09112051541642220313001607509607620921932616112205142133109
30635 190011132      09222101610590808005500500800400010911104101300902118009007
30635 190011132      09332231970980913212003005506001221201303105604904738043036
30635 190011132      09412241540931313011001909004301210911204304803604335041033
30635 190011132      09512341691492019814002608509707410931202714611105545119098
30635 190011132      09632371840660607512004506000000011201194103102504738021017
30635 190011132      09710472301211716512001906507004521001303308506504738069055
30635 190011132      09810492041391919813504508008906520761322712309505343101082
30635 190011132      09920522230530706104500500700100021003295100800601814006005
30635 190011132      10020532230640807006500502700800010993195101801202521012009
30635 190011132      101205424307408104050005013010000     131101801202016013010
30635 190011132      10320642150540706904500601100200011001191100900701814007005
30635 190011132      10410692321652220516002508511809421062402720015206251160134
30635 190011132      10510742201051514312502008006103021061104406905304940056045
30635 190011132      10610832241692220515000403511209031081302519715005948150123
30635 190011132      10710832090991413311501608005102121081195105604304537047037
30635 190011132      10810952121151613012001608006604031071124407705904738064052
30635 190011132      10921002110760909208001802301800011081104103002003126021016
30635 190011132      110110923814019167150025085100073     301613810505948112092
30635 190011132      111111020216221215135018085099078     301716312405343136113
30635 190011132      112312920308207108125085085050002     101104503804940033028
30635 190011132      113313120607307096115080080011000     191103502904537024020
30635 190011132      11421472130560707706500501200300011162004101301002521009007
30635 190011132      11531472061471319814004005509007021162502113911205545108091
30635 190011132      11611542171231717114002907508305521142203710207805545081067
30635 190011132      11722062470540706805000401500200011182195101000802016007005
30635 190011132      11812082321712323012000506009007311172652716112204738133108
30635 190011132      119222122005707072050009014003000     001101100802016008006
30635 190011132      12032252070970915112006506506501120931403105604804738042035
30635 190011132      121323524012611168130070070080060     201109608105142076064
30635 190011132      12210062851241717512001607507204821232302708906704738074059
30635 190011132      12320062830650809205000201800700011222295101401002016010008
30635 190011132      12420132930700809105000201800900011521205101601102016012009
30635 190011132      12510172550881313512502508004200711261144105003804940040032
30635 190011132      12610252601692223015001007011209031251502719715005948157130
30635 190011132      12730282791251119014506007509006521261402110608805746083070
30635 190011132      128202627805207068050009018000000     095100900702016007005
30635 190011132      12920352980830912707000601201900111552205103102002722021017
30635 190011132      13010422801441919813500509009206811321403313110005343109090
30635 190011132      131104625615020192140011065098075     401414711205545117096
30635 190011132      13220582891221116812500109506503021333203110306804940083069
30635 190011132      13310632881371816814000502109206621323303612509505545093075
30635 190011132      134207326909310111090002013030007     141204803203529033026
30635 190011132      13530812840830711310505005005000711581204103803304134028023
30635 190011132      136308728411210147140080080090050     103108407105545065055
30635 190011132      13710892621562120815001808510708311382802717012905948137113
