40231 140012102      00110110061332017613001007007805610021383710808805142088070
40231 140012102      00210240130891313510500906003500710011184204303604134035027
40231 140012102      00310460411822624914000506010008320051972720316105545167136
40231 140012102      004105200906110087100010050000000     195102101603932016012
40231 140012102      00510590431772624714501007510308520031352320016005746166135
40231 140012102      006106101713420193125013070075055     483710508604940086069
40231 140012102      00710740301181816111000405505903810081305107406204335060047
40231 140012102      00810840210721123914500605001900020091482704103305746030024
40231 140012102      00910960301342019210000604206004410081374508406903932070054
40231 140012102      010113103010215146100004049044021     273605204303932042033
40231 140012102      01121520151531322013500401307103610121182716712005542121102
40231 140012102      01221570301031014610000300903001420132003206404604131043035
40231 140012102      01311670461972927515000703911109420293682725119705948198161
40231 140012102      014119004909114141070007028025006     104202902502722026019
40231 140012102      015119703505909087055007029000000     085101100802118010007
40231 140012102      01612210421081616910000903404802620181203705704803932046035
40231 140012102      01712300161392019910001003606204610182554308907403932075058
40231 140012102      01812310261402118711500803107105320172472710508504537083065
40231 140012102      01910030621762624312500904308807310203973717113604940140111
40231 140012102      02010250622113130314500804111009440193902627621205746221179
40231 140012102      02110290810891312909000704003000610203105103703103529030023
40231 140012102      02210470761792622611000602807806530233673715512304335128100
40231 140012102      02310590850891314110500404303500710223103104303604134034026
40231 140012102      02410730611592322612500705008406720252403414311504940117093
40231 140012102      02510820541612422514500505509807810242402716813605746134108
40231 140012102      026107409107411101100013050016000     174102902403932023018
40231 140012102      02711190722093027813000204809808410282682724218705142202163
40231 140012102      02811420871672421511000103507606120441573513611004335114089
40231 140012102      02911590571932825212000104008807430133752619315104738161128
40231 140012102      03011670751031515910000504004502220321203105304403932042033
40231 140012102      031118306606811107065006027005000     275101601302521014010
40231 140012102      03211860971472222512000404107705920481402711909704738095075
40231 140012102      03312060930771210908500403801700020482104102702203327021016
40231 140012102      03412240891552324011500304407606030362202712510104537103081
40231 140012102      03512280580661010108000803800400010161173101901503126015012
40231 140012102      03612330780560908307501103000000010342004101401002924011008
40231 140012102      03712410940861313107500403502300310341204102902402924024018
40231 140012102      03810661181211816411500502406304220393203708106704537062048
40231 140012102      03910711422523629415000704312010520553902339329405948321262
40231 140012102      04010821060941413209000604103401120381103404103403529033025
40231 140012102      04111161472273330315000304311710130423872732624805948262213
40231 140012102      04211341491812624112500203408907420413502518014304940146116
40231 140012102      04311361300971512910500504404201620441154204904204134039030
40231 140012102      04411411131151719111500304106003720281203707406204537058046
40231 140012102      04511711471372019912001205007305410611473710408604738085067
40231 140012102      04611981411512223111000403607205620471482711409204335094074
40231 140012102      04712081210621009807000603500100020481004101501102722012009
40231 140012102      04812091091241817909500203305303630471382406905803730058044
40231 140012102      04912241300821211910001403902600110501273103502903932028021
40231 140012102      05012311451352018611000504506604920512402709407704335077060
40231 140012102      05112411330791211309001004202000010502003203002403529024018
40231 140012102      052100015314121199120005048075056     373711009004738089071
40231 140012102      05310041781221816911000404506104110542204207806504335063050
40231 140012102      05410201802293331514000504510909420532672730823405545254206
40231 140012102      05510591532623833815500403912511020393972743732406050353288
40231 140012102      05610951831382020612500905007705710571303711009104940089071
40231 140012102      05711031601432123813000305008206220561303312210005142098078
40231 140012102      058111818609314147100007045037011     203704403703932035027
40231 140012102      059115119608813115100002038033006     373404003303932031024
40231 140012102      06011651711392019111000604406805110611383709808104335081064
40231 140012102      06111791581041615710500404104802420452103105704704134045034
40231 140012102      06212031660991513110000304204201810631273304904103932039030
40231 140012102      06312071811111714911501304105703320642202706905804537054042
40231 140012102      06412151780691110707500803900700010632004102001602924016012
40231 140012102      065122319210315154100006035045022     253405304403932042033
40231 140012102      06612351800751210207500803901300010672103102301902924019014
40231 140012102      06712391850831312108000503902200110662183202902403126024018
40231 140012102      068101120709715129095006036038015     474204503803730036027
40231 140012102      06910362371101615511500104805703210961373706805804537054043
40231 140012102      07010502000901413110000804203400820712003304203503932033025
40231 140012102      07110532251131715212000703806103720702103707406204738058045
40231 140012102      07210642040761211208500503101600010701004102602103327021015
40231 140012102      07310842410550908007000103500000020751024101200802722010007
40231 140012102      07410962131822625013501104409708020751502719615505343159128
40231 140012102      07511042381251916612500605007104820741203409307804940073058
40231 140012102      07611142151241819112000705006704610771283508807304738070056
40231 140012102      07711212351722523414500606010108331001402719015205746154125
40231 140012102      07811402100971513911001005504401710801123205204404335041032
40231 140012102      07911472421522222412000306007906120811303612610204738105084
40231 140012102      08011532210841312209500605002700220811103103502903730028022
40231 140012102      08111702271682523110501603507305930823473213210604134111086
40231 140012102      08211722111261918912000704506804720813202709007404738072056
40231 140012102      08311842100721110408500404001100020821004102402003327019014
40231 140012102      08411862401141716709500703404903010811203706005003730049038
40231 140012102      08512002020731109908001104301200010831004102301803126019014
40231 140012102      08612102201111716111000304205503210873273406605504335052041
40231 140012102      08712162140851312309500404002800320863174103602903730028022
40231 140012102      08812222460871312408001004602500411051143503102603126027020
40231 140012102      08912292221271918608000603204603210871403706105003126053040
40231 140012102      090100728105909105070005030000000     105101401102722011008
40231 140012102      09110152970570908107500803500000011092004101401102924011008
40231 140012102      09210172500821211608500404202200010932273303002503327025019
40231 140012102      09310232580701109808500404000900020923173102301803327018014
40231 140012102      09410302780691110407500904100700010953103502001602924016012
40231 140012102      09510352690641009607000303100200020943104101601302722013010
40231 140012102      09610462521532221310500704306905430692572511109004134094074
40231 140012102      09710622810540907607000802700000011111095101200802722009007
40231 140012102      098107325605108077075009034000000     004101100802924009007
40231 140012102      099108826913920204110005042068051     372709808104335081064
40231 140012102      10011202531191817514001705007504910771303409508005545073059
40231 140012102      101112828010816154115012050055030     203506605504537052041
40231 140012102      10211542821672423513501905009307511033473616713505343136109
40231 140012102      10311612692203228415001303011509911023602730823605948242196
40231 140012102      104120727707411101070003036011000     103502001702722018013
40231 140012102      10512172620811211108500803502100010881103103002503327024018
40231 140012102      10612382550560907406000402800000021073095101100802319009006
40231 140012102      10712442671291917611500703806704711063302709007504537072057
40231 140012102      10810033160891311810501004203500711093273104303604134033026
40231 140012102      10910093051231817710500904905803921083382707606304134063049
40231 140012102      11010513371352018112000705507205321281373610208404738083066
40231 140012102      11110623012012924213000205009708211101802722617605142188151
