40869 284012256      00120070370540806905000202700000010022105101000802116007005
40869 284012256      00220160401191112914000705508306350033204111508305743084069
40869 284012256      00320160430710908108500704501200040023105102802003526019015
40869 284012256      00420170401101112912000308006504640023104108606204937064052
40869 284012256      00520230292001526716000205512611350063303731022406650245210
40869 284012256      00620240371001012611000105505303040043104106704804534048039
40869 284012256      00720290451811422118000104413712110062303529521207456231197
40869 284012256      00820310061051016511500104405903820051104307605504736054044
40869 284012256      00920420100630809907500202700200010081005102001503123013010
40869 284012256      01020770010540806705000001700000010121105101000802116007005
40869 284012256      01120820422271630019000103615514010562402745632907859362314
40869 284012256      01230880061181213311006508005303810101694107206204335056046
40869 284012256      01330900021561519316008508510308920141703117814206251138116
40869 284012256      01430910051161114712005008505604030162804107706504738059050
40869 284012256      01521010031011012210000803804902920132205106204504131044035
40869 284012256      01611090182253327816004811012011020173863734126106251296245
40869 284012256      01721130190710910305500701200800010163105101801302317013010
40869 284012256      01831270020590607109007507500000010281195102101503529012010
40869 284012256      01920300492101627618000007514412930613402737827407456308264
40869 284012256      02021330341121115709000302505003620223205106704803728047038
40869 284012256      021313601809810110120060085042019     394105604904738043036
40869 284012256      02221460311571320015000504710709340233304119514006247148124
40869 284012256      02321490251881423918000106513912330223303731522707456251216
40869 284012256      02421530320770909207000902901700030232005102702002922019015
40869 284012256      02531560390961012712502505504101710241895105804904940043036
40869 284012256      02631600440830810111007507502300120272894104003404335029024
40869 284012256      02721680470971012208501402503902030262205104903603526034027
40869 284012256      02821680101081012912001004606404430291104108406004937059049
40869 284012256      02911770161832725517008011514513020302503724819706654210174
40869 284012256      03021790120790910707501203602000020292105103002203123021016
40869 284012256      031118103613019190160046120130110     303512610606251106087
40869 284012256      03221890450540807406001104000000020342005101100902519008006
40869 284012256      03312000121582321817002711013512010391403219015506654158131
40869 284012256      03422020411911525617000006013211730322303730622107053242206
40869 284012256      03522040381021012312501205006203820373224107905605139056046
40869 284012256      036120402112418162150026125110090     304111009205948093076
40869 284012256      03722010430540805907000703500000020353195101301102922009007
40869 284012256      038220600508709109100020042036008     225104803504131033026
40869 284012256      03912090171932824817007010015013010331603727421406654229190
40869 284012256      04022140490540805906502002900000010371005101201002720009006
40869 284012256      04132190490630708410007007000100010753195102501903932015012
40869 284012256      04222220361511321015000206510509040463303118313106247140117
40869 284012256      04322220190890910811002005004201320471174105504004534038031
40869 284012256      044222400011111140100002040055039     124107305204131052042
40869 284012256      04532250200500607611008008000000010462195102201304335010008
40869 284012256      04622260371501317815000205010509020423303718013106247136114
40869 284012256      04722370150680809007501504300700020482005102301703123016012
40869 284012256      04822480081261115414002204808706910471203612609105743093077
40869 284012256      04920180932271631017000004813912540832602740829407053325281
40869 284012256      05020190571791423317000107012911410031303727419707053218185
40869 284012256      05120210790620809106500302100100010491105101701202720011009
40869 284012256      05220470731991525518001005014112620542302734625007456274235
40869 284012256      05320540700860910508000201902800520542125103802703325025020
40869 284012256      05420630771571322515000503110709330553303519514006247145122
40869 284012256      05520660821071013011000202905803920543204107505404534052043
40869 284012256      05630810581281317613006007506905410111804109908305142077064
40869 284012256      05720850981361217813000206008507150902353713309505340100083
40869 284012256      05830870970991011613007507504602220572604106205305142048040
40869 284012256      05921010901681321516000203811810430571303723216606650177151
40869 284012256      06021150980941012808500201803701710591125104703403526032025
40869 284012256      06121340520700909707000302700900010193105102201702922016012
40869 284012256      06231450940971012212005508004101830632304105604804738042035
40869 284012256      06321540901001012408000803403802240663105104903503325035028
40869 284012256      06431580831551522417005509510909330662803218515006654146123
40869 284012256      06531580980650709109007007000200040983295102301803529015012
40869 284012256      06631600900620708109508008000000020633205102301703730014011
40869 284012256      06721710981511319417001805511910251033203720714807053159133
40869 284012256      06831850601061114216010010006503920701303108607406251069058
40869 284012256      06931870680740811209008008001000011061195102802303529019015
40869 284012256      07021940550500807305001402700000020713195100800702116006004
40869 284012256      07121960500620808107001204000100030703105101801302922013009
40869 284012256      07232070820961014113508009004501910731304306205305343047039
40869 284012256      07332210921011014012505008504602410721704106305404940048040
40869 284012256      07432210580790811010006508501700020753495103402803932024020
40869 284012256      07522270611231115314000503808506740743224412008705743088073
40869 284012256      07622270540500806406001203000000030413005101000802519007005
40869 284012256      07722340840730908907001704001200020782125102501802922017013
40869 284012256      07821410830850911409001304703100510772105104103003728029023
40869 284012256      079224605705008055045010025000000     005100700601814006004
40869 284012256      08032480881101115312505007005403521151434107306104940056047
40869 284012256      081200514311311133100003031056041     221107505404131053043
40869 284012256      08220051051071011910000303705303520833205106804904131048040
40869 284012256      08320061061611322216000502211610130823303121615506650161137
40869 284012256      08420101070520806504501101600000010832105100800601814006004
40869 284012256      08520331041531318814500406510208820491303318012905945139116
40869 284012256      08620541181351216412501406008206830872353712609105139095079
40869 284012256      08720561271211112913500405508106320862233711308205542083069
40869 284012256      08820571450870912109001703303300710872104104303203728030024
40869 284012256      08920691060911011111500903704601710571104406004404736041032
40869 284012256      09020821100981012911501503405302910572204106804904736047038
40869 284012256      091209813005908069042009025000000     395101000701713008006
40869 284012256      09231001130650708709007007000200010961395102301803529015012
40869 284012256      093210211408309126100065065032002     375104403204131031025
40869 284012256      094211812807909108075001027020000     225103002203123021016
40869 284012256      09521241412161627717000104013712321313402737627007053295254
40869 284012256      09631371091741721716007007011109830972553121917106251167141
40869 284012256      09731501341711623318000508012410940962803423818707058186158
40869 284012256      09821661010690808405000502200600020993195101601202116012009
40869 284012256      09921671000500806105001402800000020983195100800702116006004
40869 284012256      10021681350710909307001102501000011012105102301702922016012
40869 284012256      10121701270901011408000804603201121002125104103003325029023
40869 284012256      10231781431181214514004708006704821071474109107805545072060
40869 284012256      10321781010550808205500603500000010672105101100802317008006
40869 284012256      10421851180660810006500902800400021061005101901402720013010
40869 284012256      10531881251121118416001710007104841062403109608206251076064
40869 284012256      10631911111321322016000509008807041092983312810706251102086
40869 284012256      10731921341071114114007508005803541433384607706605545060050
40869 284012256      10832111071191214711505007505604121091284107706404537059049
40869 284012256      10932151070971013112508009004201951062384105905004940044037
40869 284012256      110121710621731267170070110150130     802734026006654290242
40869 284012256      11122281210770911107501602501800021122105102902103123020015
40869 284012256      11222301261281116012500905507906331112204611508305139085071
40869 284012256      11321391110901011808501204003301131153105104303103526030024
40869 284012256      11421411341231115812002106007305711121104710307404937077064
40869 284012256      11521471040610807706001204200000011133005101501102519011008
40869 284012256      116301019707007086080046046006000     394102201803126015013
40869 284012256      11730171760610607507003703700000010811295101701302722010009
40869 284012256      11830201900590607106502802800000021191125101501102521009007
40869 284012256      11920271790941010708001002103401631203225104403203325030024
40869 284012256      12030311850780809809506006501500021193494103102603730022018
40869 284012256      12120331912361729618001004014813451251302746133307456367317
40869 284012256      12230351810820811208504705501700011241394103102603327022018
40869 284012256      12330471650650708409503206500200011241285102501903730015013
40869 284012256      12430471611011014013007507504802521221304206505605142050042
40869 284012256      12530621881421416615006508508907421271403113811405948108091
40869 284012256      12620681750780911107500302401900011271105603002203123020016
40869 284012256      12730721811611524016006007510509121261753118715006251146124
40869 284012256      128209317309110130080013028032012     254104203003325029023
40869 284012256      12921131630640807405001403200200011313135101401002116010008
40869 284012256      13021171891331217313500203008707211681183713209605542096080
40869 284012256      13121191561581318214000303710008720953203718313205743137116
40869 284012256      13221281891331217609000203005804831342295708806403728065054
40869 284012256      13331341761151116214006008506504511333604408807405545069058
40869 284012256      13421451971811421716000603812210851713373726218906650202172
40869 284012256      13531591950570606011002902900000021363405102401804335014011
40869 284012256      13631601931501519317000409010609021353633217514106654137115
40869 284012256      13721711541531321615001406010609121021303718613406247143120
40869 284012256      13831801960740811911000908501200021393394103402804335023019
40869 284012256      13931851880820810611001009002200121383394104003304335028024
40869 284012256      14031991820750810811002009501400021392434103402904335024020
40869 284012256      14132011851351317215001209008506851842744212610505948099083
40869 284012256      14232021910610609910000408000000031812395102401803932015012
40869 284012256      14332061551551519717001109510909321443803118515006654146123
40869 284012256      14422121601521318512000203608407341433304714810604937110092
40869 284012256      14522261620620808305000502300100021461115101301002116010007
40869 284012256      14622271680580807305001302900000011451195101100902116008006
40869 284012256      14722331571001011309500503604502611442194105804203929041033
40869 284012256      148324419111411128140080080064044     503608707305545068057
40869 284012256      14920052251761423116000203212010611512303725118106650191162
40869 284012256      150300923821420315180090100140127     602237127507058277234
40869 284012256      15120102220610806807000302400000021492095101801302922012009
40869 284012256      15220132260660807905500402300300021542195101601202317014011
40869 284012256      15320162490690807805001102200600011911115101601202116012009
40869 284012256      15420242321221114711000704006605241522224109406704534068056
40869 284012256      15530272250930911910006507003001121541395104303703932033027
40869 284012256      15630312261491423914505008009007621571503614611905746114096
40869 284012256      15730302281281320714006506507505831932984110609005545083069
40869 284012256      15820492240880911309001403003400911561104104403203728030024
40869 284012256      15920662071801421215000703811410111603273524517606247187159
40869 284012256      16020732091261117815000606009307421593203713509806247101084
40869 284012256      16120732351051013210000502505103321622174106604804131046038
40869 284012256      16230752341331316717004711009507611612603113911606654111094
40869 284012256      16321042401371216614502004409608022022203414910705945111093
40869 284012256      16421202380620807107500503100100021663105102001403123013010
40869 284012256      16521212160880911211000501804101121673104105403904534036029
40869 284012256      16621242351621317915000709510909531673203320614706247164139
40869 284012256      16721262211841424215000301811510241653303725418306247190162
40869 284012256      16821282050850911211501707003900631652104105303804736038030
40869 284012256      16921432101411217616000409010809131343203517412506650136114
40869 284012256      17021472191031014113500608506804221692104108606205542064052
40869 284012256      17121522020700909508000704401000021342105102601903325018013
40869 284012256      17221562350750909609501707002000031752105103502603929025019
40869 284012256      17331582420900911914001110003901011722374105704905545044037
40869 284012256      17421632171111113112001408006604731792104408806204937065053
40869 284012256      17521662391191116114500409008606641772104311908605945090075
40869 284012256      17621692300810912609000203202600031752505103802803728026020
40869 284012256      17721772471631322116000706011610231752303722115806650171145
40869 284012256      17831792401661622018000911012110611772873122517807058176149
40869 284012256      17921802151191114812000605007105441803104609807104937071059
40869 284012256      18031872151021013615000311505703121793574107706505948060050
40869 284012256      18121952071471218315000303110308811842203717412606247129109
40869 284012256      18232042141041012413007007005102911833695106805905142053044
40869 284012256      18322042180901011007000203302800931823305103602602922026020
40869 284012256      18432092061741725119002411013211741863803126020307461203172
40869 284012256      18522132441201116312000202807105521881104610007204937071058
40869 284012256      18622152120911010209001104303601351831105104703403728033026
40869 284012256      18722252140850909504601201601600231892195102101501914017013
40869 284012256      18822252031931525718000806514012531863302732923807456263225
40869 284012256      18932312151561520318000910511610031882743120016007058158133
40869 284012256      19020262881821425116001005012210811912302726619006650206176
40869 284012256      19120282661701422715001303511109831923373422216106247168142
40869 284012256      19220382641161115912500608007205431913104109807005139073060
40869 284012256      19320392511341216313500904408807231922104713509705542099082
40869 284012256      194304228009710137150095095051023     403107106005948054045
40869 284012256      19530452941091114311009009004703011971624106305404335048040
40869 284012256      19620452590680810209000903600900021932125102802103728018014
40869 284012256      19720612822221628617000704813812421982302739328407053313269
40869 284012256      19820642671411219015000304010108511972203516411706247121102
40869 284012256      19930672780610609409503607000000021971295102301703730014011
40869 284012256      20020882540670809505500402800400022022095101701202317012009
40869 284012256      201309226710911142160036105068043     504109107806251072061
40869 284012256      20221002562221626117000805513812421632302739328407053315271
40869 284012256      203310329007308102140014100014000     304104203505545029024
40869 284012256      20421062690991012211001603605202922022104106604704534046037
40869 284012256      20511262801221828618002612015013012062502212810607058103086
40869 284012256      20621292931771423218000503513612042443303728420507456220188
40869 284012256      20721312601721420714000404910409232052303721115305743162137
40869 284012256      20831392671641622718002811012010512072903122017507058172145
40869 284012256      209315429914714177180018110110093     703117814407058142120
40869 284012256      210315728605406074085070070000000     295101801203327010008
40869 284012256      21131692630610610007505005000000012121495101801402924011009
40869 284012256      21231812870690711411000909000700012111295103102404335020017
40869 284012256      21331862951671621318000210012210722153803122718007058178150
40869 284012256      21421902610660808206001001900400011771105101701302519012009
40869 284012256      21521912920670809407500803800600022133105102301703123015012
40869 284012256      21632002680740808213006007501500012191305104003305142028023
40869 284012256      21722032791161113512001205006905232181104109406704937068056
40869 284012256      21812052881762623217002612014012022212563623318506654196162
40869 284012256      21922092701271116714000202208707022171203412709205743091076
40869 284012256      22032112631071112717005510507004322191504109408006654075063
40869 284012256      22122172971741424917000202412711232222302226218907053198169
40869 284012256      22212232871982925717003409515014042212602728722406654238197
40869 284012256      22322342891161115610000202505804332242204207805604131055045
40869 284012256      22432342930710709313001010001000012232535103803005142026022
40869 284012256      22532412711681620718001110012210712231603323018207058180152
40869 284012256      226201033416813203150015036111097     203721815606247165140
40869 284012256      227304032012612176140075075073056     774110408705545081068
40869 284012256      22820533472781937720000804317115532563402767649008262551479
40869 284012256      229205731313012159120002027076062     204511408204937082067
40869 284012256      23030733031201216016002710507905812322504110909106251086072
40869 284012256      23122313140640808807001004500200022363095101901402922013010
40869 284012256      23220803060640808607000403200200022343195101901402922013010
40869 284012256      23320853291321215713000906008406932352104712609105340094078
40869 284012256      23420863070620807407500503200100040323005102001403123013010
40869 284012256      23530873390840914912008008002600222332295104403704738032027
40869 284012256      23620893150630807507501806000200042403095102001503123014011
40869 284012256      23730923011191212414001009006805032342635109407805545073061
40869 284012256      23820933340730909107000703201200012391195102501802922017013
40869 284012256      23920953380640807907501105000300022352195102001503123014011
40869 284012256      24021033190780909307000404801800022363195102802002922020016
40869 284012256      24131033010991012715000710005302612422434107206205948056047
40869 284012256      24221133041291114711500303607305932443204310807704736078065
40869 284012256      24321373380590806705501802800000012672095101300902317009007
40869 284012256      24422303021611322315000205510809422063203620314606247156132
40869 284012256      24531703151391416116000611009307622471803514211706251112094
40869 284012256      246317332308909118130012090035008     495105204405142039033
40869 284012256      24731863020850911211007007002500332132495104203504335030025
