20447 141013142      00110080051641726314501007010708710021503418714805746151130
20447 141013142      002102702322624268170011065143123     802735928906654320279
20447 141013142      003101400914616216140007060097075     303715111805545114098
20447 141013142      00411410011091213611501605506003510052204107806004537055046
20447 141013142      00511420081541623014000806510007920042203616412905545129111
20447 141013142      006215503813614207130005014085065     201712708305142096078
20447 141013142      00711610141621719514001006010308310051402717614005545141122
20447 141013142      008119804207008086075009030008000     004102401702924016013
20447 141013142      009120000910912136120010045063037     103608206204738056047
20447 141013142      010120803309511125100010055042015     103605404103932038031
20447 141013142      01111270071932023314500205511509710123402724119105746205177
20447 141013142      01212360121261415511001103306804820113223109507304335069057
20447 141013142      01322370291401520212000102508707010121203412208004738094075
20447 141013142      01410070931671821015001207011209120151302720015805948160138
20447 141013142      01520080741401521913000001509006010141273213308705142102081
20447 141013142      01610230930901011412001007004501120141104105904404738040033
20447 141013142      01710440971371518913000607008606410402303412609905142097082
20447 141013142      01820530571221315613001001807405010191103610707005142080064
20447 141013142      01910580751872022315501307012210230181602724519506050205178
20447 141013142      02010640891021114013001507006203120191103107906105142054046
20447 141013142      02110820711291416713001805008205920223103711609005142084071
20447 141013142      02210850751001112011501904005302520213194106805204537045038
20447 141013142      02310910891401517913001006508706620471203313110305142101086
20447 141013142      02411430841071212712000505006203420252103207906104738054046
20447 141013142      02511450931781922014501007011209220242302721216805746177153
20447 141013142      02611640731771919711500804508807320272353516713204537143121
20447 141013142      02711750891771923315000505011509520262402721817305948175151
20447 141013142      02811900941091214412001205006303730541173108206204738056048
20447 141013142      02921980740820909609000001702000010301003103902503529026021
20447 141013142      03012010890820910010001205502800120311004104203203932028024
20447 141013142      03112090860580706707501003000000020301195101701102924011009
20447 141013142      03212110600590707207000503500000010331004101501102722011009
20447 141013142      03312240670851011409500403003000320342195104303203730028023
20447 141013142      03412180751481617813000506009107120332302714311205142112095
20447 141013142      035123409605306070070015035000000     001101300802722009007
20447 141013142      03622420731361416912000001607005020341103111807704738088071
20447 141013142      03710111271501620414000807009807710381672715712305545123105
20447 141013142      03810171301071213413500707506903920371173108906905343061052
20447 141013142      039202413606908087055000010010000     095101701202118012009
20447 141013142      04010341071531619215000807510708420171202617413705948135117
20447 141013142      041103813209711132120005070052021     003106705204738046039
20447 141013142      04210551241201315613000808007605120441203110307905142075064
20447 141013142      04310601451071214014002407507204010441103509207105545063054
20447 141013142      04410631321391518014501608009707320421102714511305746109094
